MSSubClass,OverallQual,OverallCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SalePrice
60,10,5,5644,0,466,6110,4692,950,0,5642,2,0,2,1,3,1,12,3,2,1418,214,292,0,0,0,480,0,1,160000
20,5,7,340,906,0,1246,1246,0,0,1246,1,0,1,1,3,1,6,0,1,305,218,0,0,0,0,0,0,5,154000
60,7,5,694,0,284,978,1005,978,0,1983,0,0,2,1,3,1,9,1,2,490,0,0,0,0,0,0,0,5,225000
70,6,7,547,0,224,771,753,741,0,1494,0,0,1,0,3,1,7,2,1,213,0,0,0,0,224,0,0,11,177500
60,8,5,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,3,844,309,78,0,0,0,0,0,12,290000
20,7,5,0,0,1616,1616,1616,0,0,1616,0,0,2,0,3,1,7,0,3,834,208,59,0,0,0,0,0,4,232000
160,7,5,0,0,976,976,976,732,0,1708,0,0,2,0,3,1,7,0,2,380,0,40,0,0,0,0,0,4,130000
20,9,5,1572,0,80,1652,1652,0,0,1652,1,0,2,0,2,1,6,2,2,840,404,102,0,0,0,0,0,11,325000
120,7,5,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2,474,132,35,0,0,0,0,0,9,202500
20,5,5,746,0,244,990,990,0,0,990,1,0,1,0,3,1,5,0,2,480,0,64,0,0,0,0,0,5,138000
20,5,7,144,608,172,924,1122,0,0,1122,1,0,1,0,2,1,6,0,2,528,0,36,0,0,0,0,0,5,147000
20,6,5,1200,0,78,1278,1294,0,0,1294,1,0,2,0,3,1,6,0,2,496,112,51,0,0,0,0,0,6,179200
20,7,8,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,2,567,0,207,162,0,0,0,0,5,335000
20,7,5,925,0,349,1274,1274,0,0,1274,1,0,2,0,3,1,6,0,2,508,264,98,0,0,0,0,0,1,203000
60,8,5,482,0,971,1453,1453,1357,0,2810,0,0,2,1,4,1,9,1,2,750,500,0,0,0,0,0,0,6,302000
60,9,5,0,0,1393,1393,1422,1177,0,2599,0,0,2,1,4,1,10,1,3,779,668,30,0,0,0,0,0,5,333168
20,4,6,732,0,216,948,948,0,0,948,1,0,1,0,3,1,5,1,1,280,0,36,0,0,0,0,0,10,119000
60,6,5,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,2,576,280,0,0,0,0,0,0,6,206900
20,8,5,0,0,1622,1622,1630,0,0,1630,1,0,2,0,3,1,8,1,3,860,172,42,0,0,0,0,0,1,295493
120,7,5,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,2,466,0,241,0,0,0,0,0,4,208900
20,8,5,0,0,1753,1753,1787,0,0,1787,0,0,2,0,3,1,7,1,3,748,198,150,0,0,0,0,0,8,275000
20,4,5,492,0,372,864,948,0,0,948,0,0,1,0,3,1,5,0,1,248,0,0,0,0,0,0,0,2,111000
20,6,3,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,1,6,2,2,442,114,0,0,0,216,0,0,6,156500
20,3,6,0,0,0,0,720,0,0,720,0,0,1,0,2,1,4,0,1,287,0,0,0,0,0,0,0,7,72500
60,7,5,674,0,76,750,1061,862,0,1923,1,0,2,1,3,1,8,1,2,564,240,39,0,0,0,0,0,6,190000
30,4,7,280,0,140,420,708,0,0,708,0,0,1,0,2,1,5,0,0,0,164,0,0,0,0,0,0,12,82500
20,8,5,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,3,895,0,49,0,0,0,0,0,2,147000
30,4,4,0,0,796,796,796,0,0,796,0,0,1,0,2,1,5,0,0,0,0,0,100,0,0,0,0,1,55000
30,3,6,544,0,0,544,774,0,0,774,0,0,1,0,3,1,6,0,0,0,0,0,286,0,0,0,0,5,79000
20,5,9,641,0,175,816,816,0,0,816,0,1,1,0,3,1,5,1,1,264,0,0,0,0,0,0,0,10,130500
50,6,7,493,0,1017,1510,1584,1208,0,2792,0,0,2,0,5,1,8,2,2,520,0,547,0,0,480,0,1150,6,256000
60,7,5,0,0,935,935,955,677,0,1632,0,0,2,1,3,1,8,1,2,462,0,28,0,0,0,0,0,6,176500
20,8,5,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,1,7,1,3,825,144,45,0,0,0,0,0,12,227000
80,5,5,483,0,428,911,954,0,0,954,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,7,132500
20,4,6,690,0,126,816,816,0,0,816,1,0,1,0,2,1,3,1,1,288,0,0,0,0,0,0,0,5,100000
50,5,6,0,0,803,803,803,557,0,1360,0,0,1,1,2,1,6,0,1,297,0,65,190,0,0,0,0,7,125500
160,5,6,765,0,0,765,765,600,0,1365,0,0,1,1,3,1,7,0,2,440,0,36,0,0,0,0,0,5,125000
20,6,5,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,1,6,1,2,630,0,16,0,0,0,0,0,4,167900
90,5,5,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,2,8,0,2,506,0,211,0,0,0,0,0,11,135000
30,4,4,0,0,693,693,693,0,0,693,0,0,1,0,2,1,4,0,0,0,0,20,0,0,0,0,0,3,52500
60,7,5,700,0,216,916,920,941,0,1861,1,0,2,1,3,1,8,0,2,492,146,91,0,0,0,0,0,6,200000
20,5,7,360,0,504,864,864,0,0,864,0,0,1,0,3,1,5,0,1,288,0,0,0,0,0,0,0,6,128500
20,4,5,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,4,480,0,0,0,0,0,0,0,6,123000
20,6,5,814,0,300,1114,1114,0,0,1114,1,0,1,0,3,1,6,0,2,576,0,78,0,0,0,0,0,7,155000
60,8,5,0,0,1284,1284,1284,885,0,2169,0,0,2,1,3,1,7,1,2,647,192,87,0,0,0,0,0,8,228500
50,6,6,0,0,896,896,1172,741,0,1913,0,0,1,1,3,1,9,1,2,342,0,0,0,0,0,0,0,3,177000
60,7,5,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2,440,0,0,0,0,0,0,0,7,155835
30,4,4,250,0,710,960,960,0,0,960,0,0,1,0,2,1,5,0,1,308,0,0,168,0,0,0,0,7,108500
20,7,7,297,68,1203,1568,2156,0,0,2156,0,0,2,0,3,1,9,1,2,508,0,80,0,290,0,0,0,6,262500
20,8,5,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,1,7,1,3,712,0,0,0,0,0,0,0,5,283463
20,7,5,1443,0,39,1482,1494,0,0,1494,1,0,2,0,3,1,5,1,2,514,402,25,0,0,0,0,0,8,215000
70,8,5,259,0,425,684,938,1215,205,2358,0,0,2,0,4,1,8,0,0,0,0,54,20,0,0,0,0,12,122000
90,5,5,500,0,748,1248,1338,1296,0,2634,1,1,2,2,6,2,12,0,4,968,0,0,0,0,0,0,0,8,200000
60,6,6,319,0,539,858,858,858,0,1716,0,0,1,1,4,1,8,1,2,490,0,84,0,0,120,0,0,3,171000
50,6,9,0,0,698,698,786,390,0,1176,0,0,1,0,2,1,4,0,2,624,210,0,0,0,0,0,0,7,134900
50,8,5,816,0,1217,2033,2053,1185,0,3238,1,0,2,1,4,1,9,1,3,666,283,86,0,0,0,0,0,3,410000
60,7,5,735,0,257,992,992,873,0,1865,1,0,2,1,3,1,7,1,3,839,0,184,0,0,0,0,0,6,235000
80,7,6,0,0,570,570,1222,698,0,1920,0,0,3,0,4,1,8,1,2,487,0,98,0,0,0,0,0,9,170000
20,5,5,340,0,524,864,892,0,0,892,0,0,1,0,3,1,5,0,1,264,0,0,0,0,0,0,0,10,110000
20,5,6,734,0,344,1078,1078,0,0,1078,1,0,1,1,3,1,6,1,2,500,0,0,0,0,0,0,0,4,149900
160,6,5,378,0,378,756,769,804,0,1573,0,0,2,1,3,1,5,0,2,440,0,32,0,0,0,0,0,6,177500
20,9,5,1447,0,533,1980,1980,0,0,1980,1,0,2,0,3,1,8,1,3,770,194,45,0,0,0,0,0,9,315000
70,5,6,0,0,612,612,990,1611,0,2601,0,0,3,1,4,1,8,0,2,621,183,0,301,0,0,0,0,5,189000
20,7,5,1274,0,256,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2,430,168,36,0,0,0,0,0,6,260000
50,4,4,0,0,715,715,1281,457,0,1738,0,0,2,0,4,1,7,1,1,368,55,0,0,0,0,0,0,6,104900
60,6,5,0,0,616,616,616,796,0,1412,0,0,2,1,3,1,6,1,2,432,0,36,0,0,0,0,0,3,156932
160,7,5,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,4,144152
60,7,5,533,0,281,814,814,860,0,1674,1,0,2,1,3,1,7,0,2,663,0,96,0,0,0,0,0,1,216000
60,7,5,633,0,240,873,882,908,0,1790,1,0,2,1,3,1,7,0,2,588,0,88,0,0,0,0,0,6,193000
160,5,6,548,173,36,757,925,550,0,1475,0,0,2,0,4,1,6,1,1,336,104,26,0,0,0,0,0,7,127000
120,6,5,685,0,163,848,848,0,0,848,1,0,1,0,1,1,4,0,2,420,140,0,0,0,0,0,0,6,144000
20,8,5,370,972,315,1657,1668,0,0,1668,1,0,2,0,3,1,8,1,2,502,0,262,0,0,0,0,0,5,232000
50,4,6,315,105,420,840,840,534,0,1374,0,0,1,0,2,1,6,0,1,338,0,0,198,0,0,0,0,10,105000
80,6,6,831,0,161,992,1661,0,0,1661,1,0,1,0,3,1,8,1,1,377,0,28,0,0,178,0,0,10,165500
60,7,6,975,0,133,1108,1108,989,0,2097,1,0,2,1,3,1,8,1,2,583,253,170,0,0,0,0,0,6,274300
20,10,5,1282,0,1351,2633,2633,0,0,2633,1,0,2,1,2,1,8,2,3,804,314,140,0,0,0,0,0,3,466500
60,7,5,0,0,1026,1026,1026,932,0,1958,0,0,2,1,3,1,9,1,3,936,154,210,0,0,0,0,0,7,250000
20,8,5,0,0,1571,1571,1571,0,0,1571,0,0,2,0,3,1,7,1,3,722,100,36,0,0,0,0,0,12,239000
30,6,5,384,0,384,768,790,0,0,790,0,0,1,0,2,1,4,0,1,160,0,141,0,0,0,0,0,4,91000
50,5,5,408,420,156,984,984,620,0,1604,0,0,2,0,3,1,6,0,2,660,0,68,0,0,0,0,0,7,117000
160,6,5,309,0,174,483,483,504,0,987,0,0,1,1,2,1,5,0,1,264,72,0,0,0,0,0,0,6,83000
80,5,5,0,0,384,384,754,640,0,1394,0,0,2,1,3,1,7,0,2,400,100,0,0,0,0,0,0,5,167500
30,3,3,203,0,661,864,864,0,0,864,1,0,1,0,2,1,5,0,1,200,0,0,96,0,0,0,0,6,58500
20,6,7,865,0,340,1205,2117,0,0,2117,0,0,2,1,4,1,7,2,2,550,0,42,0,0,0,0,0,5,237500
70,7,7,0,0,596,596,998,764,0,1762,1,0,1,1,4,1,8,0,2,576,36,0,221,0,0,0,0,10,157000
30,5,7,0,0,816,816,1416,0,0,1416,0,0,2,0,3,1,7,0,2,576,0,0,112,0,0,0,0,8,112000
50,6,5,204,0,356,560,698,560,0,1258,0,0,1,0,2,1,6,0,1,280,0,0,0,0,0,0,0,10,105000
50,4,8,735,0,61,796,796,358,0,1154,1,0,1,0,3,1,7,0,1,240,0,96,0,0,0,0,0,5,125500
60,7,5,790,469,133,1392,1392,1392,0,2784,1,0,3,1,5,1,12,2,2,564,0,112,0,0,440,519,2000,7,250000
50,6,7,168,546,0,714,1664,862,0,2526,0,0,2,0,5,1,10,1,1,216,88,15,0,0,0,0,0,8,136000
20,9,5,1320,0,426,1746,1746,0,0,1746,1,0,2,0,3,1,7,2,3,758,201,39,0,0,0,0,0,10,377500
50,6,6,375,0,360,735,869,349,0,1218,0,1,1,0,3,1,6,1,2,440,0,0,0,0,0,0,0,3,131000
20,7,5,1400,0,125,1525,1525,0,0,1525,1,0,2,0,3,1,6,0,2,541,219,36,0,0,0,0,0,9,235000
90,5,5,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,3,792,0,152,0,0,0,0,0,4,124000
85,5,5,769,0,95,864,900,0,0,900,1,0,1,0,3,1,6,1,1,288,175,144,0,0,0,0,0,12,123000
190,6,7,0,0,482,482,1221,691,0,1912,0,0,2,0,3,2,7,1,2,672,0,25,212,0,0,0,0,4,163000
120,7,5,1070,0,286,1356,1500,0,0,1500,1,0,2,0,2,1,6,1,3,648,161,20,0,0,0,0,0,10,246578
60,8,5,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,1,9,1,3,642,144,39,0,0,0,0,0,2,281213
20,5,5,353,334,60,747,1687,0,0,1687,1,0,1,0,3,1,7,2,2,572,0,0,50,0,0,0,0,6,160000
70,5,8,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,1,180,24,0,150,0,0,0,0,5,137500
50,5,4,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,1,7,0,1,240,0,0,168,0,0,0,0,5,138000
50,6,6,264,0,712,976,1160,448,0,1608,0,0,2,1,3,1,7,1,1,216,147,16,0,0,0,0,0,10,137450
50,6,7,0,0,862,862,950,208,0,1158,0,0,1,0,3,1,5,1,1,208,0,0,112,0,0,0,0,7,120000
60,6,5,759,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,2,398,100,75,0,0,0,0,0,4,193000
20,7,5,0,0,1286,1286,1294,0,0,1294,0,0,2,0,2,1,6,1,2,662,168,55,0,0,0,0,0,7,193879
20,8,5,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,3,754,168,160,0,0,0,0,0,8,282922
50,3,4,0,0,672,672,694,520,0,1214,0,0,1,0,3,1,6,0,3,936,216,0,160,0,0,0,0,1,105000
120,8,5,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,2,482,128,53,0,0,155,0,0,1,275000
85,5,7,656,0,112,768,768,0,0,768,1,0,1,0,2,1,5,0,2,396,58,0,0,0,0,0,0,3,133000
20,5,5,625,0,208,833,833,0,0,833,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,3,112000
70,4,7,0,0,622,622,741,622,0,1363,0,0,1,0,3,1,6,0,2,528,0,0,0,0,168,0,0,6,125500
60,7,6,0,0,791,791,1236,857,0,2093,0,0,2,1,3,1,7,1,2,542,364,63,0,0,0,0,0,11,215000
60,7,5,666,0,278,944,944,896,0,1840,1,0,2,1,3,1,6,0,2,622,0,45,0,0,0,0,0,6,230000
50,6,8,120,0,736,856,1112,556,0,1668,0,0,1,1,3,1,6,0,1,271,0,0,0,0,0,0,0,9,140000
90,4,5,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,420,0,0,0,0,0,0,0,6,90000
20,8,5,976,0,868,1844,1844,0,0,1844,1,0,2,0,2,1,7,1,2,620,165,44,0,0,0,0,0,9,257000
50,6,7,0,0,833,833,1053,795,0,1848,0,0,1,1,4,1,8,1,2,370,0,0,0,0,220,0,0,6,207000
120,7,5,988,0,398,1386,1569,0,0,1569,0,1,2,0,1,1,7,1,3,660,143,20,0,0,0,0,0,5,175900
190,4,6,0,0,777,777,1246,1044,0,2290,0,0,2,0,4,2,11,0,2,560,0,0,114,0,0,0,0,4,122500
60,8,5,781,0,503,1284,1310,1140,0,2450,1,0,2,1,3,1,7,1,3,1069,0,126,0,0,0,0,0,5,340000
20,5,5,25,872,247,1144,1144,0,0,1144,1,0,1,1,3,1,6,0,1,336,0,88,0,0,0,0,0,8,124000
20,6,5,1110,0,734,1844,1844,0,0,1844,1,0,2,0,3,1,7,1,2,540,0,73,216,0,0,0,0,12,223000
60,6,6,404,0,304,708,708,708,0,1416,0,0,2,1,3,1,7,1,2,776,0,169,0,0,119,0,0,5,179900
120,6,5,360,0,709,1069,1069,0,0,1069,0,0,2,0,2,1,4,1,2,440,0,55,0,0,165,0,0,7,127500
120,6,5,686,0,162,848,848,0,0,848,1,0,1,0,1,1,3,0,2,420,140,0,0,0,0,0,0,3,136500
80,6,7,0,0,697,697,1575,626,0,2201,0,0,2,0,4,1,8,1,2,432,586,236,0,0,0,738,0,8,274970
20,5,5,457,374,193,1024,1344,0,0,1344,1,0,1,0,2,1,6,1,1,484,316,28,0,0,0,0,0,6,144000
20,6,6,0,0,1252,1252,1252,0,0,1252,0,0,1,0,3,1,7,0,2,528,0,39,0,0,0,0,0,10,142000
60,7,5,1000,0,223,1223,1223,904,0,2127,1,0,2,1,3,1,5,2,2,525,171,132,0,0,0,0,0,8,271000
50,5,6,580,0,333,913,1048,510,0,1558,1,0,1,1,3,1,6,1,1,288,0,0,0,0,0,0,0,4,140000
30,5,7,510,0,278,788,804,0,0,804,1,0,1,0,2,1,4,2,1,240,0,0,154,0,0,0,0,2,119000
20,6,7,678,0,762,1440,1440,0,0,1440,0,0,2,0,3,1,7,1,2,467,0,0,99,0,0,0,0,4,182900
60,5,5,0,0,732,732,734,1104,0,1838,0,0,2,1,4,1,7,1,2,372,100,40,0,0,0,0,0,7,192140
120,6,6,958,0,0,958,958,0,0,958,0,0,2,0,2,1,5,0,2,440,0,60,0,0,0,0,0,10,143750
30,4,6,0,0,656,656,968,0,0,968,0,0,2,0,4,1,5,0,1,216,0,0,0,0,0,0,0,8,64500
60,6,5,0,0,936,936,962,830,0,1792,1,0,2,1,3,1,8,1,2,451,0,0,0,0,0,0,0,5,186500
20,5,5,936,0,190,1126,1126,0,0,1126,1,0,2,0,3,1,5,1,2,484,295,41,0,0,0,0,0,5,160000
20,6,9,0,0,1319,1319,1537,0,0,1537,1,0,1,1,3,1,7,1,2,462,0,36,0,0,0,0,0,7,174000
20,4,6,616,0,248,864,864,0,0,864,0,0,1,0,3,1,5,0,2,528,0,0,0,0,0,0,0,5,120500
20,8,5,1336,0,596,1932,1932,0,0,1932,1,0,2,0,2,1,7,1,3,774,0,66,0,304,0,0,0,11,394617
20,6,7,600,0,312,912,1236,0,0,1236,1,0,1,0,2,1,6,0,2,923,0,158,158,0,0,0,0,4,149700
60,7,6,315,110,114,539,1040,685,0,1725,0,0,2,1,3,1,6,1,2,550,0,88,216,0,0,0,0,11,197000
70,6,7,0,0,588,588,1423,748,384,2555,0,0,2,0,3,1,11,1,2,672,431,0,0,0,0,0,0,9,191000
120,6,5,697,0,151,848,848,0,0,848,1,0,1,0,1,1,3,1,2,420,149,0,0,0,0,0,0,5,149300
60,10,5,765,0,252,1017,1026,981,0,2007,1,0,2,1,3,1,10,1,3,812,168,52,0,0,0,0,0,4,310000
30,6,6,0,0,952,952,952,0,0,952,0,0,1,0,2,1,4,1,1,192,0,98,0,0,40,0,0,5,121000
20,7,5,0,0,1422,1422,1422,0,0,1422,0,0,2,0,3,1,7,0,2,626,192,60,0,0,0,0,0,11,179600
85,6,5,187,627,0,814,913,0,0,913,1,0,1,0,3,1,6,0,1,240,0,0,252,0,0,0,0,5,129000
20,5,7,593,0,595,1188,1188,0,0,1188,0,0,1,0,3,1,6,0,1,312,261,39,0,0,0,0,0,4,157900
60,8,5,1079,0,141,1220,1220,870,0,2090,1,0,2,1,3,1,8,1,2,556,0,65,0,0,0,0,0,12,240000
50,4,7,0,0,560,560,796,550,0,1346,0,0,1,1,2,1,6,0,1,384,168,24,0,0,0,0,0,5,112000
180,5,7,553,0,77,630,630,0,0,630,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,8,92000
90,5,5,0,0,896,896,896,896,0,1792,0,0,2,2,4,2,8,0,0,0,32,45,0,0,0,0,0,9,136000
20,8,5,0,0,1573,1573,1578,0,0,1578,0,0,2,0,3,1,7,1,3,840,0,36,0,0,0,0,0,5,287090
180,5,5,547,0,0,547,1072,0,0,1072,1,0,1,0,2,1,5,0,2,525,0,28,0,0,0,0,0,5,145000
20,5,5,0,0,1140,1140,1140,0,0,1140,0,0,1,0,3,1,6,0,0,0,36,56,0,0,0,0,0,7,84500
20,7,5,410,0,811,1221,1221,0,0,1221,1,0,2,0,2,1,6,0,2,400,0,113,0,0,0,0,0,10,185000
60,6,5,0,0,953,953,953,694,0,1647,0,0,2,1,3,1,7,1,2,460,0,40,0,0,0,0,0,8,175000
20,6,6,790,163,589,1542,2073,0,0,2073,1,0,2,0,3,1,7,2,2,500,349,0,0,0,0,0,0,2,210000
70,7,9,275,0,877,1152,1188,1152,0,2340,0,0,2,0,4,1,9,2,1,252,0,60,0,0,0,0,2500,5,266500
20,5,6,49,1029,0,1078,1078,0,0,1078,1,0,1,0,2,1,5,0,1,240,366,0,112,0,0,0,0,4,142125
20,5,6,830,290,136,1256,1256,0,0,1256,1,0,1,1,3,1,6,0,1,276,736,68,0,0,0,0,0,6,147500
